dataset,model,operator,fold,branches,residual_mode,mean_pairwise_distance,max_pairwise_distance,residual_count_total,residual_norm_pre_total,residual_norm_post_total,active_ratio_mean,gate_mean,mean_grad_norm,grad_max,grad_min,mean_cosine_branch,mean_cosine_depth,mean_cka_branch,mean_cka_depth
DD,MatrixRes,GCNConv,0,B4,identity,1.5905824899673462,2.293724536895752,38.0,7106.013427734375,7106.013427734375,0.44360468238592143,0.8346319794654846,0.04760666567556284,0.22176416218280792,0.0037822946906089783,0.9672538936138153,0.9052831331888834,0.9723994992673397,0.8205217917760214
DD,MatrixRes,GCNConv,0,B5,identity,1.5027408182621003,2.100969076156616,50.0,8013.365962982178,8013.365962982178,0.37485077672534517,0.8368681073188782,0.14492693103172563,0.6875517964363098,0.008843249641358852,0.9488825321197509,0.9032281769646539,0.9862790560722351,0.8425719738006592
DD,MatrixRes,GCNConv,0,B6,identity,1.7608556270599365,2.718201160430908,62.0,11651.225570678711,11651.225570678711,0.41829281623164816,0.824548065662384,0.06613620137795806,0.29934296011924744,0.004543351475149393,0.9360171655813853,0.8889205985599093,0.9413244310352538,0.838870730664995
DD,MatrixRes,GCNConv,0,B7,identity,2.030096105166844,3.080181837081909,74.0,13605.498001098633,13605.498001098633,0.40406492373773034,0.8447295427322388,0.16395007694760957,0.7849838137626648,0.007118972949683666,0.9302539241557218,0.9087068570984734,0.9526180807425051,0.8494806289672852
DD,MatrixRes,GCNConv,0,B8,identity,2.2044659852981567,3.879666566848755,86.0,16062.606370925903,16062.606370925903,0.42911982677049104,0.834820032119751,0.06052295648145909,0.2913796305656433,0.0024741527158766985,0.9252050463110209,0.9151668945948283,0.9217028571292758,0.8387919929292467
DD,MatrixRes,GCNConv,1,B1,identity,0.0,0.0,2.0,279.31825256347656,279.31825256347656,0.36441226800282794,0.8110581040382385,0.05533396372468107,0.24295319616794586,0.0011826588306576014,1.0000001192092896,0.7580605679088168,1.0,0.9719066884782579
DD,MatrixRes,GCNConv,1,B2,identity,0.1671772599220276,0.1671772599220276,14.0,2804.6611976623535,2804.6611976623535,0.4636643181244533,0.8462057709693909,0.04968715518092116,0.1961953490972519,0.005770330782979727,0.9995281547307968,0.8423363963762919,1.0,0.979988866382175
DD,MatrixRes,GCNConv,1,B3,identity,1.4147645235061646,1.6892558336257935,26.0,5629.0163497924805,5629.0163497924805,0.4855217794577281,0.8273196816444397,0.10802456661171857,0.525126576423645,0.0032485248520970345,0.9859204424752129,0.8729557063844469,0.9999482168091668,0.987653997209337
DD,MatrixRes,GCNConv,1,B4,identity,1.7806394894917805,2.368199586868286,38.0,7987.92094039917,7987.92094039917,0.4388862190975083,0.8270173072814941,0.018191522210583098,0.08187960833311081,5.731263445341028e-05,0.9644523672759533,0.8679738574557834,0.9983823783695698,0.9840639299816556
DD,MatrixRes,GCNConv,1,B5,identity,2.166825759410858,2.9566256999969482,50.0,10038.153846740723,10038.153846740723,0.4380435868766573,0.833602249622345,0.03267986493566158,0.14561377465724945,0.0019113306188955903,0.9419630360603333,0.8508029447661506,0.998533992767334,0.977573937839932
DD,MatrixRes,GCNConv,1,B6,identity,2.3061419248580934,3.413522958755493,62.0,12521.03974533081,12521.03974533081,0.42832210152237504,0.8361095190048218,0.07414672830595802,0.3468996286392212,0.003860184922814369,0.9153669509622786,0.8583538399802314,0.9962445795536041,0.975490027003818
DD,MatrixRes,GCNConv,1,B7,identity,2.1216311000642323,3.202834129333496,74.0,14428.967784881592,14428.967784881592,0.4460258350485847,0.8257313370704651,0.07121693485209511,0.32140904664993286,0.0015543980989605188,0.9334688661049824,0.8748788038889567,0.9951354204391947,0.9351020654042562
DD,MatrixRes,GCNConv,1,B8,identity,2.6458971542971477,4.879659175872803,86.0,16975.438940048218,16975.438940048218,0.4412154612648819,0.8273399472236633,0.055303231930570206,0.30499255657196045,0.0002490409533493221,0.9143984457477927,0.8761723240216573,0.9921527812257409,0.9606992536120944
DD,MatrixRes,GCNConv,2,B1,identity,0.0,0.0,2.0,369.10853576660156,369.10853576660156,0.4567490816116333,0.8080846667289734,0.023899661221851904,0.0745394229888916,0.003270647954195738,1.0,0.8246359758906894,1.0,0.9682205782996284
DD,MatrixRes,GCNConv,2,B2,identity,0.18450161814689636,0.18450161814689636,14.0,2855.128707885742,2855.128707885742,0.592225988705953,0.8068127632141113,0.04520021223773559,0.1450681984424591,0.010227886959910393,0.998975858092308,0.9387786587079366,0.9999544024467468,0.978766487704383
DD,MatrixRes,GCNConv,2,B3,identity,1.2854138016700745,1.5514007806777954,26.0,5999.360122680664,5999.360122680664,0.61370309734786,0.802516758441925,0.06099359263178138,0.21976825594902039,0.004986271727830172,0.9887737168206109,0.935076978471544,0.9989555809232924,0.9705577294031779
DD,MatrixRes,GCNConv,2,B4,identity,1.5953106085459392,2.0777647495269775,38.0,7900.776405334473,7900.776405334473,0.5758438604573409,0.8011090159416199,0.018885512568953412,0.09696463495492935,0.0033848711755126715,0.9699221402406693,0.9369986454645792,0.9954195097088814,0.9747472471661038
DD,MatrixRes,GCNConv,2,B5,identity,1.9741232872009278,3.032400369644165,50.0,9988.622020721436,9988.622020721436,0.5434894223345651,0.8013018369674683,0.014643485298041593,0.07384072989225388,0.0023357097525149584,0.9412156867980958,0.9344127774238586,0.9901577639579773,0.9769108096758524
DD,MatrixRes,GCNConv,2,B6,identity,2.299414618810018,3.270897388458252,62.0,13739.46378326416,13739.46378326416,0.5445011614649383,0.8005854487419128,0.007286158312732975,0.057743463665246964,0.0010787543142214417,0.9168757167127397,0.9325640996297201,0.989560572637452,0.984177033106486
DD,MatrixRes,GCNConv,2,B7,identity,2.131984835579282,3.1024978160858154,74.0,15630.318870544434,15630.318870544434,0.5321259530763778,0.8013321161270142,0.007542712839009861,0.06346254795789719,0.0010222269920632243,0.9151408623675911,0.9245331088701884,0.9865718775865983,0.9830675390031602
DD,MatrixRes,GCNConv,2,B8,identity,2.464704313448497,4.200794696807861,86.0,18653.166805267334,18653.166805267334,0.5428783525195388,0.8008056282997131,0.01860299995442962,0.15487299859523773,0.002435858128592372,0.8955646501854062,0.9117583831151327,0.9770290032029152,0.9684383935398526
DD,MatrixRes,GCNConv,3,B1,identity,0.0,0.0,2.0,288.4962387084961,288.4962387084961,0.398968646923701,0.8152806162834167,0.06196576858767205,0.25436392426490784,0.004199105780571699,1.0000001192092896,0.8064753346972995,1.0,0.8177125189039443
DD,MatrixRes,GCNConv,3,B2,identity,0.2091800570487976,0.2091800570487976,14.0,2853.275390625,2853.275390625,0.529331785109308,0.8195919990539551,0.1054390245427688,0.4163794219493866,0.010372444987297058,0.9988985657691956,0.9094203578101264,0.9999929666519165,0.9207508299085829
DD,MatrixRes,GCNConv,3,B3,identity,1.1730448206265767,1.4951761960983276,26.0,4962.879898071289,4962.879898071289,0.4784052839985601,0.827614426612854,0.11122320259788207,0.5508047938346863,0.00954798236489296,0.9873088796933492,0.9056395822101169,0.9985819922553169,0.8572243054707845
DD,MatrixRes,GCNConv,3,B4,identity,1.6878910660743713,2.4424102306365967,38.0,7557.053958892822,7557.053958892822,0.49054349917504525,0.8263804912567139,0.0952882174126528,0.4634818434715271,0.007935455068945885,0.970976397395134,0.9067556593153212,0.9850413948297501,0.8629724648263719
