artifact,dataset,model,operator,fold,branches,residual_mode,timestamp,residual_sites,residual_count_total,residual_norm_pre_total,residual_norm_post_total,active_ratio_mean,gate_mean
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080732,12,37.0,3591.299270629883,2962.8561363220215,0.2975229045169221,0.7791499495506287
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080735,12,37.0,3382.340040206909,2794.9010906219482,0.2591674809240632,0.7806730270385742
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080741,12,37.0,2292.549077987671,1935.6426820755005,0.10113322051604175,0.7407269477844238
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081000,12,37.0,5018.416561126709,4327.155204772949,0.365786150097847,0.7899138927459717
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081007,12,37.0,3609.2597694396973,2977.5511589050293,0.30039554060333307,0.7799310684204102
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081014,12,37.0,2686.489028930664,2129.171812057495,0.22498153866165213,0.7793559432029724
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081237,12,37.0,1979.1752529144287,1481.120750427246,0.1623996969105469,0.7806942462921143
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081244,12,37.0,3292.1701698303223,2792.3440160751343,0.3660837240931061,0.7860090732574463
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081253,12,37.0,3588.196762084961,2965.922393798828,0.2929803244769573,0.7794075608253479
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081510,12,37.0,3745.0545501708984,2905.514091491699,0.25001560855242944,0.7912801504135132
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081524,12,37.0,4749.697225570679,4606.505393981934,0.42032681529720634,0.7798847556114197
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081533,12,37.0,3947.244863510132,3685.1480503082275,0.35335339672035637,0.7725706696510315
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081752,12,37.0,3607.2983779907227,2977.008424758911,0.2989094294193718,0.779226541519165
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081805,12,37.0,3413.142292022705,2281.110908508301,0.20399448606703016,0.789194643497467
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081814,12,37.0,3449.9105682373047,2707.5727882385254,0.3796664839817418,0.19939129054546356
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082035,12,37.0,3874.9063034057617,3172.344051361084,0.3585026171472338,0.4922454059123993
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082048,12,37.0,3584.9813919067383,2957.324405670166,0.2962523168573777,0.7792477011680603
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082057,12,37.0,3934.4144172668457,3316.4777908325195,0.29195335018965934,0.9441335797309875
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_092516,12,37.0,3597.040687561035,2959.9804611206055,0.3037290626102023,0.7789855599403381
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B4,sparse,20260507_092906,16,54.0,5432.877279281616,4532.540363311768,0.2831884768481056,0.7862699627876282
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B5,sparse,20260507_093625,20,71.0,5737.984039306641,4648.539530754089,0.24295489047964414,0.7814944982528687
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B6,sparse,20260507_094310,24,88.0,7960.611268997192,6469.541549682617,0.2842655479080147,0.7819163203239441
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B7,sparse,20260507_095516,28,105.0,9226.581552505493,7576.889254570007,0.25972272777663813,0.780742347240448
residual_stats,PROTEINS,MatrixResGated,GCNConv,0,B8,sparse,20260507_100244,32,122.0,11045.303480148315,9049.113156318665,0.2774576592491939,0.7867313623428345
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B1,sparse,20260507_091839,4,3.0,251.23348236083984,191.4591407775879,0.32699423283338547,0.7929242253303528
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B2,sparse,20260507_092143,8,20.0,1769.67085647583,1414.795244216919,0.356304748604695,0.7885230183601379
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260506_222231,12,37.0,3728.245864868164,3116.0022888183594,0.31555018896857895,0.7822463512420654
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260507_092610,12,37.0,3484.6362895965576,2882.2517585754395,0.3064804541981882,0.7807815670967102
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B4,sparse,20260507_092943,16,54.0,4931.618011474609,4057.6367378234863,0.29583632489666345,0.7865024209022522
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B5,sparse,20260507_093636,20,71.0,5697.822353363037,4700.433760643005,0.23948782835155727,0.7791038751602173
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B6,sparse,20260507_094557,24,88.0,7058.495401382446,5667.555527687073,0.28521769899461,0.7802566289901733
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B7,sparse,20260507_095442,28,105.0,9006.101541519165,7384.866683959961,0.28448827416591704,0.7823586463928223
residual_stats,PROTEINS,MatrixResGated,GCNConv,1,B8,sparse,20260507_100451,32,122.0,10377.741609573364,8488.684025764465,0.28367540153364346,0.7882667183876038
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B1,sparse,20260507_091922,4,3.0,278.2059020996094,216.21116638183594,0.3173059895634651,0.7915478944778442
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B2,sparse,20260507_092158,8,20.0,2032.2113037109375,1665.3385276794434,0.35265809421737987,0.7910196185112
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260506_222245,12,37.0,3665.8044567108154,3046.009895324707,0.2993968938787778,0.7817648649215698
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260507_092611,12,37.0,3641.1900215148926,3021.328577041626,0.29844072659810383,0.781939685344696
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B4,sparse,20260507_093053,16,54.0,5041.807788848877,4145.259195327759,0.2843678491810958,0.7835940718650818
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B5,sparse,20260507_093532,20,71.0,6292.966979980469,5217.370321273804,0.2523729656140009,0.7823469042778015
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B6,sparse,20260507_094601,24,88.0,7078.207950592041,5745.510280609131,0.24349482936991582,0.7823965549468994
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B7,sparse,20260507_095434,28,105.0,10301.885311126709,8617.06335735321,0.28646192499214695,0.7836097478866577
residual_stats,PROTEINS,MatrixResGated,GCNConv,2,B8,sparse,20260507_100705,32,122.0,9939.918773651123,8075.776898384094,0.25382728291830675,0.7837763428688049
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B1,sparse,20260507_092001,4,3.0,258.31880950927734,199.56966400146484,0.2971794232726097,0.7953459620475769
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B2,sparse,20260507_092323,8,20.0,1800.8340950012207,1447.214931488037,0.3418011072402199,0.7875364422798157
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260506_222301,12,37.0,3679.71693611145,3067.630907058716,0.31669915157059825,0.786605954170227
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260507_092711,12,37.0,3633.6021213531494,3020.8563175201416,0.31459121302598053,0.7866568565368652
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B4,sparse,20260507_093152,16,54.0,4539.621475219727,3702.1394691467285,0.26631565305093924,0.7856127619743347
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B5,sparse,20260507_094027,20,71.0,5615.482437133789,4565.5710735321045,0.24693579280128083,0.7802115678787231
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B6,sparse,20260507_094828,24,88.0,7158.506683349609,5804.270267486572,0.2649930815315909,0.7833913564682007
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B7,sparse,20260507_100112,28,105.0,9157.21690940857,7490.821197509766,0.28862602397622095,0.7843572497367859
residual_stats,PROTEINS,MatrixResGated,GCNConv,3,B8,sparse,20260507_100847,32,122.0,8942.812536239624,7150.423306465149,0.2447535443973417,0.7802892923355103
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B1,sparse,20260507_091950,4,3.0,329.8177185058594,259.28035736083984,0.3893839791417122,0.8017678260803223
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B2,sparse,20260507_092250,8,20.0,1993.5383644104004,1605.3876514434814,0.36068237821261084,0.7924013733863831
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260506_222306,12,37.0,4106.884510040283,3437.924591064453,0.3376248407695029,0.7882384657859802
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260507_092751,12,37.0,4111.4195556640625,3442.775608062744,0.3372702991796865,0.7882304191589355
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B4,sparse,20260507_093147,16,54.0,5428.179727554321,4467.628578186035,0.324608192499727,0.7901813387870789
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B5,sparse,20260507_093905,20,71.0,7287.186407089233,6021.7367696762085,0.32868386529386046,0.7899520993232727
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B6,sparse,20260507_094911,24,88.0,9152.484497070312,7523.578769683838,0.34407702804439594,0.7898200750350952
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B7,sparse,20260507_095833,28,105.0,11232.967525482178,9311.104612350464,0.34555996917188164,0.7878825664520264
residual_stats,PROTEINS,MatrixResGated,GCNConv,4,B8,sparse,20260507_100813,32,122.0,16617.904579162598,14149.7225856781,0.41995175651585054,0.7938549518585205
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B1,identity,20260507_083105,4,3.0,366.4553985595703,366.4553985595703,0.4730965569615364,0.7995984554290771
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B2,identity,20260507_083422,8,20.0,2196.5629291534424,2196.5629291534424,0.4470285456627608,0.7794128656387329
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_220101,12,37.0,12361.734146118164,12361.734146118164,0.6560774443878068,0.7980911731719971
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_222106,12,37.0,4592.625373840332,4592.625373840332,0.4086374308500025,0.7688574194908142
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075923,12,37.0,4226.86079788208,4226.86079788208,0.37076581083238125,0.7724412679672241
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075924,12,37.0,4982.735685348511,4982.735685348511,0.43383319328228637,0.7791253328323364
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080102,12,37.0,4643.44881439209,4643.44881439209,0.4070735895799266,0.7756679058074951
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080247,12,37.0,3704.1803302764893,3704.1803302764893,0.4355922321892447,0.7783805727958679
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080250,12,37.0,3745.613941192627,3745.613941192627,0.4041078939206071,0.7817010879516602
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080253,12,37.0,2500.4071769714355,2500.4071769714355,0.2989770161608855,0.7766625285148621
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080503,12,37.0,4525.88553237915,4525.88553237915,0.40175313692953857,0.7701130509376526
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080515,12,37.0,4436.331663131714,4436.331663131714,0.4025284332533678,0.7801018357276917
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_083719,12,37.0,4593.774114608765,4593.774114608765,0.40904975806673366,0.7703810930252075
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B4,identity,20260507_084432,16,54.0,6424.918684005737,6424.918684005737,0.40486511597409847,0.7754322290420532
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B5,identity,20260507_084950,20,71.0,7892.787566184998,7892.787566184998,0.39598817398150765,0.775387167930603
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B6,identity,20260507_085951,24,88.0,10413.853649139404,10413.853649139404,0.4128179666275779,0.7739391326904297
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B7,identity,20260507_090742,28,105.0,13337.452074050903,13337.452074050903,0.4299920686298892,0.7774697542190552
residual_stats,PROTEINS,MatrixRes,GCNConv,0,B8,identity,20260507_091235,32,122.0,14275.22454071045,14275.22454071045,0.4139181648536275,0.7777323722839355
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B1,identity,20260507_083150,4,3.0,290.0711441040039,290.0711441040039,0.4741549640893936,0.7949991226196289
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B2,identity,20260507_083416,8,20.0,2129.501817703247,2129.501817703247,0.47874377854168415,0.7847697734832764
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_214212,6,15.0,705.2374687194824,705.2374687194824,0.5141588101784388,0.7931777238845825
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_222107,12,37.0,4491.891208648682,4491.891208648682,0.4453430257737636,0.7739368081092834
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260507_083942,12,37.0,4425.604583740234,4425.604583740234,0.4395538415345881,0.7722930312156677
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B4,identity,20260507_084525,16,54.0,5703.844686508179,5703.844686508179,0.4075033179173867,0.7742008566856384
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B5,identity,20260507_085216,20,71.0,7503.40012550354,7503.40012550354,0.41027753127117955,0.7755604386329651
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B6,identity,20260507_090232,24,88.0,9208.267404556274,9208.267404556274,0.4244761675182316,0.7741515040397644
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B7,identity,20260507_090809,28,105.0,12242.06927204132,12242.06927204132,0.44177196793967777,0.780479907989502
residual_stats,PROTEINS,MatrixRes,GCNConv,1,B8,identity,20260507_091459,32,122.0,14006.654537200928,14006.654537200928,0.4505341843081017,0.7812697887420654
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B1,identity,20260507_083232,4,3.0,296.7624969482422,296.7624969482422,0.4487826079130173,0.789930522441864
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B2,identity,20260507_083404,8,20.0,2329.715410232544,2329.715410232544,0.4605886563658714,0.781873345375061
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260506_222104,12,37.0,4402.131242752075,4402.131242752075,0.3968428755799929,0.7732021808624268
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260507_083830,12,37.0,4624.274711608887,4624.274711608887,0.41345673319366244,0.777073860168457
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B4,identity,20260507_084348,16,54.0,6756.952568054199,6756.952568054199,0.44084581009422735,0.7786543369293213
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B5,identity,20260507_085115,20,71.0,8053.015146255493,8053.015146255493,0.4199252396325271,0.7767341136932373
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B6,identity,20260507_090230,24,88.0,9571.95997428894,9571.95997428894,0.3872588262996739,0.7718586325645447
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B7,identity,20260507_090804,28,105.0,14184.134267807007,14184.134267807007,0.46670273361461506,0.7796450257301331
residual_stats,PROTEINS,MatrixRes,GCNConv,2,B8,identity,20260507_091657,32,122.0,11796.694425582886,11796.694425582886,0.36953732810604073,0.7718201875686646
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B1,identity,20260507_083236,4,3.0,280.20458221435547,280.20458221435547,0.4281277358531952,0.7877825498580933
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B2,identity,20260507_083532,8,20.0,2161.776975631714,2161.776975631714,0.46738581545650953,0.7832845449447632
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260506_222145,12,37.0,4970.509408950806,4970.509408950806,0.4593005356689293,0.7816479206085205
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260507_083939,12,37.0,4988.012701034546,4988.012701034546,0.46000449251797465,0.7816869616508484
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B4,identity,20260507_084730,16,54.0,5812.722494125366,5812.722494125366,0.4147196218371391,0.7787977457046509
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B5,identity,20260507_085525,20,71.0,7685.071207046509,7685.071207046509,0.39782369715472066,0.7760105133056641
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B6,identity,20260507_090444,24,88.0,9582.311195373535,9582.311195373535,0.4222398197692301,0.7757863998413086
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B7,identity,20260507_091123,28,105.0,12814.306067466736,12814.306067466736,0.4553234257690963,0.7804839611053467
residual_stats,PROTEINS,MatrixRes,GCNConv,3,B8,identity,20260507_092043,32,122.0,12622.953910827637,12622.953910827637,0.4211206722228477,0.7775998711585999
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B1,identity,20260507_083227,4,3.0,351.3186798095703,351.3186798095703,0.5178754329681396,0.800411581993103
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B2,identity,20260507_083520,8,20.0,2502.106517791748,2502.106517791748,0.5070239597310623,0.7886770963668823
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260506_222142,12,37.0,5260.509899139404,5260.509899139404,0.4842471187313398,0.7848484516143799
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260507_084012,12,37.0,5260.355735778809,5260.355735778809,0.48426209994488284,0.7848486304283142
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B4,identity,20260507_084644,16,54.0,8470.035322189331,8470.035322189331,0.5243717065701883,0.7878054976463318
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B5,identity,20260507_085419,20,71.0,9522.416585922241,9522.416585922241,0.4950634297728539,0.7848848104476929
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B6,identity,20260507_090504,24,88.0,11367.888702392578,11367.888702392578,0.48980900436225866,0.7829456329345703
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B7,identity,20260507_091019,28,105.0,16097.537408828735,16097.537408828735,0.5146862749542509,0.7864000797271729
residual_stats,PROTEINS,MatrixRes,GCNConv,4,B8,identity,20260507_091919,32,122.0,14919.017129898071,14919.017129898071,0.46315013271135574,0.7826846241950989
residual_stats,PROTEINS,Plain,GCNConv,0,B3,identity,20260506_213747,6,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,0,B3,identity,20260506_220056,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,0,B3,identity,20260506_221748,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,1,B3,identity,20260506_221803,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,2,B3,identity,20260506_221755,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,3,B3,identity,20260506_221806,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,Plain,GCNConv,4,B3,identity,20260506_221810,12,0.0,0.0,0.0,0.0,0.800000011920929
residual_stats,PROTEINS,VerticalRes,GCNConv,0,B3,identity,20260506_220057,12,9.0,829.3204116821289,829.3204116821289,0.48919499417146045,0.7971084117889404
residual_stats,PROTEINS,VerticalRes,GCNConv,0,B3,identity,20260506_221829,12,9.0,778.4435729980469,778.4435729980469,0.36860552181800205,0.767806887626648
residual_stats,PROTEINS,VerticalRes,GCNConv,1,B3,identity,20260506_221850,12,9.0,513.5979385375977,513.5979385375977,0.2767631784081459,0.7022165060043335
residual_stats,PROTEINS,VerticalRes,GCNConv,2,B3,identity,20260506_220018,6,3.0,136.4134635925293,136.4134635925293,0.22650731106599173,0.8025111556053162
residual_stats,PROTEINS,VerticalRes,GCNConv,2,B3,identity,20260506_221844,12,9.0,689.9472961425781,689.9472961425781,0.34356845418612164,0.7690476775169373
residual_stats,PROTEINS,VerticalRes,GCNConv,3,B3,identity,20260506_221851,12,9.0,794.4737358093262,794.4737358093262,0.37066228439410526,0.7841704487800598
residual_stats,PROTEINS,VerticalRes,GCNConv,4,B3,identity,20260506_221901,12,9.0,832.6854095458984,832.6854095458984,0.4214959641297658,0.7944221496582031
